Adjective English	Adjective Swedish	Adjective Gender Category	Adjective Quality	Adjective Translated Pronoun	Occupation English	Occupation Swedish	Occupation Gender Category	Occupation US Gender Category	Occupation Sweden Gender Category	Occupation Translated Pronoun	Combination Category	Translated Sentence	Translated Pronoun
bigoted	hypokritisk	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is a hypocritical vet	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is a hypocritical architect	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is a hypocritical bartender	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is a hypocritical real estate agent	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is a hypocritical photographer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is a hypocritical writer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is a hypocritical journalist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is a hypocritical chemist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is a hypocritical cook	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is a hypocritical doctor	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is a hypocritical dentist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is an unfair lawyer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an unfair postman	Masculine
unjust	orättvis	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an unfair civil engineer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is an unjust painter	Masculine
unjust	orättvis	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an unfair pilot	Masculine
unjust	orättvis	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is an unfair cop	Masculine
unjust	orättvis	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an unfair plumber	Masculine
unjust	orättvis	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is an unjust carpenter	Masculine
unjust	orättvis	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is an unfair software developer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is an unfair law enforcement officer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an unfair pharmacist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	he is an unfair dietitian	Masculine
unjust	orättvis	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is an unfair hairdresser	Masculine
unjust	orättvis	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is an unfair cashier	Masculine
unjust	orättvis	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is an unfair teacher	Masculine
unjust	orättvis	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an unfair optician	Masculine
unjust	orättvis	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is an unfair psychologist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is an unfair receptionist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is an unfair nurse	Feminine
unjust	orättvis	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is an unfair vet	Masculine
unjust	orättvis	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is an unjust architect	Masculine
unjust	orättvis	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is an unfair bartender	Masculine
unjust	orättvis	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an unfair real estate agent	Masculine
unjust	orättvis	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an unfair photographer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is an unfair writer	Masculine
unjust	orättvis	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is an unfair journalist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is an unfair chemist	Masculine
unjust	orättvis	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is an unfair cook	Masculine
unjust	orättvis	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is an unfair doctor	Masculine
unjust	orättvis	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an unfair dentist	Masculine
brutal	brutal	Masculine	Negative	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is a brutal lawyer	Masculine
brutal	brutal	Masculine	Negative	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is a brutal postman	Masculine
brutal	brutal	Masculine	Negative	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is a brutal civil engineer	Masculine
brutal	brutal	Masculine	Negative	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is a brutal painter	Masculine
brutal	brutal	Masculine	Negative	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is a brutal pilot	Masculine
brutal	brutal	Masculine	Negative	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is a brutal cop	Masculine
brutal	brutal	Masculine	Negative	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is a brutal plumber	Masculine
brutal	brutal	Masculine	Negative	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is a brutal carpenter	Masculine
brutal	brutal	Masculine	Negative	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is a brutal software developer	Masculine
brutal	brutal	Masculine	Negative	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is a brutal law enforcement officer	Masculine
brutal	brutal	Masculine	Negative	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is a brutal pharmacist	Masculine
brutal	brutal	Masculine	Negative	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	she is a brutal dietitian	Feminine
brutal	brutal	Masculine	Negative	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is a brutal hairdresser	Masculine
brutal	brutal	Masculine	Negative	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is a brutal checkout staff	Masculine
brutal	brutal	Masculine	Negative	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	she is a brutal teacher	Feminine
brutal	brutal	Masculine	Negative	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is a brutal optician	Masculine
brutal	brutal	Masculine	Negative	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is a brutal psychologist	Masculine
brutal	brutal	Masculine	Negative	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is a brutal receptionist	Feminine
brutal	brutal	Masculine	Negative	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is a brutal nurse	Feminine
brutal	brutal	Masculine	Negative	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is a brutal vet	Masculine
brutal	brutal	Masculine	Negative	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is a brutal architect	Masculine
brutal	brutal	Masculine	Negative	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is a brutal bartender	Masculine
brutal	brutal	Masculine	Negative	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is a brutal real estate agent	Masculine
brutal	brutal	Masculine	Negative	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is a brutal photographer	Masculine
brutal	brutal	Masculine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is a brutal writer	Masculine
brutal	brutal	Masculine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is a brutal journalist	Masculine
brutal	brutal	Masculine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is a brutal chemist	Masculine
brutal	brutal	Masculine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	she is a brutal cook	Feminine
brutal	brutal	Masculine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is a brutal doctor	Masculine
brutal	brutal	Masculine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is a brutal dentist	Masculine
