First Adjective English	First Adjective Swedish	First Adjective Gender Category	First Adjective Quality	First Adjective Translated Pronoun	Second Adjective English	Second Adjective Swedish	Second Adjective Gender Category	Second Adjective Quality	Second Adjective Translated Pronoun	Combination Category	Both Adjectives Translated Sentence	Both Adjectives Translated Pronoun
prodigious	storslagen	Masculine	Positive	Masculine	honorable	hedervärd	Masculine	Positive	Feminine	MF	he is magnificent and honorable	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	unsuitable	olämplig	Masculine	Negative	Feminine	MF	he is grandiose and inappropriate	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	unreliable	opålitlig	Masculine	Negative	Feminine	MF	he is grandiose and unreliable	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	lawless	laglös	Masculine	Negative	Masculine	MM	he is magnificent and lawless	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	inseparable	oskiljaktig	Masculine	Negative	Feminine	MF	he is magnificent and inseparable	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	brutish	hänsynslös	Masculine	Negative	Masculine	MM	he is grandiose and ruthless	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	idle	sysslolös	Masculine	Negative	Masculine	MM	he is grand and idle	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	unarmed	obeväpnad	Masculine	Negative	Masculine	MM	he is magnificent and unarmed	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	wounded	skadad	Masculine	Negative	Masculine	MM	he is magnificent and damaged	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	bigoted	hypokritisk	Masculine	Negative	Masculine	MM	he is grandiose and hypocritical	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	unjust	orättvis	Masculine	Negative	Masculine	MM	he is grandiose and unjust	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	brutal	brutal	Masculine	Negative	Feminine	MF	he is grand and brutal	Masculine
brave	modig	Masculine	Positive	Feminine	beautiful	vacker	Feminine	Positive	Feminine	FF	she is brave and beautiful	Feminine
brave	modig	Masculine	Positive	Feminine	lovely	härlig	Feminine	Positive	Feminine	FF	she is brave and beautiful	Feminine
brave	modig	Masculine	Positive	Feminine	chaste	kysk	Feminine	Positive	Feminine	FF	she is brave and chaste	Feminine
brave	modig	Masculine	Positive	Feminine	gorgeous	skitsnygg	Feminine	Positive	Feminine	FF	she is brave and gorgeous	Feminine
brave	modig	Masculine	Positive	Feminine	fertile	fertil	Feminine	Positive	Feminine	FF	she is brave and fertile	Feminine
brave	modig	Masculine	Positive	Feminine	beauteous	skön	Feminine	Positive	Feminine	FF	she is brave and beautiful	Feminine
brave	modig	Masculine	Positive	Feminine	sexy	sexig	Feminine	Positive	Feminine	FF	she is brave and sexy	Feminine
brave	modig	Masculine	Positive	Feminine	classy	stilfull	Feminine	Positive	Feminine	FF	she is brave and stylish	Feminine
brave	modig	Masculine	Positive	Feminine	exquisite	utsökt	Feminine	Positive	Feminine	FF	she is brave and exquisite	Feminine
brave	modig	Masculine	Positive	Feminine	vivacious	livlig	Feminine	Positive	Feminine	FF	she is brave and lively	Feminine
brave	modig	Masculine	Positive	Feminine	vibrant	färgstark	Feminine	Positive	Feminine	FF	she is brave and colorful	Feminine
brave	modig	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	FF	she is brave and battered	Feminine
brave	modig	Masculine	Positive	Feminine	untreated	obehandlad	Feminine	Negative	Feminine	FF	she is brave and raw	Feminine
brave	modig	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	FF	she is brave and tough	Feminine
brave	modig	Masculine	Positive	Feminine	shrewish	argsint	Feminine	Negative	Feminine	FF	she is brave and angry	Feminine
brave	modig	Masculine	Positive	Feminine	sheltered	skyddad	Feminine	Negative	Feminine	FF	she is brave and protected	Feminine
brave	modig	Masculine	Positive	Feminine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	FF	she is brave and heartbroken	Feminine
brave	modig	Masculine	Positive	Feminine	unmarried	ogift	Feminine	Negative	Feminine	FF	she is brave and unmarried	Feminine
brave	modig	Masculine	Positive	Feminine	undernourished	undernärd	Feminine	Negative	Feminine	FF	she is brave and malnourished	Feminine
brave	modig	Masculine	Positive	Feminine	underweight	underviktig	Feminine	Negative	Feminine	FF	she is brave and underweight	Feminine
brave	modig	Masculine	Positive	Feminine	uncomplaining	tålig	Feminine	Negative	Feminine	FF	she is brave and patient	Feminine
brave	modig	Masculine	Positive	Feminine	nagging	tjatig	Feminine	Negative	Feminine	FF	she is brave and sassy	Feminine
brave	modig	Masculine	Positive	Feminine	just	rättvis	Masculine	Positive	Masculine	FM	she is brave and fair	Feminine
brave	modig	Masculine	Positive	Feminine	sound	sund	Masculine	Positive	Feminine	FF	she is brave and healthy	Feminine
brave	modig	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	FM	he is brave and righteous	Masculine
brave	modig	Masculine	Positive	Feminine	rational	rationell	Masculine	Positive	Masculine	FM	he is brave and rational	Masculine
brave	modig	Masculine	Positive	Feminine	peaceable	fredlig	Masculine	Positive	Masculine	FM	she is brave and peaceful	Feminine
brave	modig	Masculine	Positive	Feminine	prodigious	storslagen	Masculine	Positive	Masculine	FM	he is brave and magnificent	Masculine
brave	modig	Masculine	Positive	Feminine	paramount	betydelsefull	Masculine	Positive	Masculine	FM	he is brave and important	Masculine
brave	modig	Masculine	Positive	Feminine	reliable	pålitlig	Masculine	Positive	Masculine	FM	he is brave and reliable	Masculine
brave	modig	Masculine	Positive	Feminine	sinless	syndfri	Masculine	Positive	Feminine	FF	she is brave and sinless	Feminine
brave	modig	Masculine	Positive	Feminine	honorable	hedervärd	Masculine	Positive	Feminine	FF	he is brave and honorable	Masculine
brave	modig	Masculine	Positive	Feminine	unsuitable	olämplig	Masculine	Negative	Feminine	FF	she is brave and inappropriate	Feminine
brave	modig	Masculine	Positive	Feminine	unreliable	opålitlig	Masculine	Negative	Feminine	FF	she is brave and unreliable	Feminine
brave	modig	Masculine	Positive	Feminine	lawless	laglös	Masculine	Negative	Masculine	FM	he is brave and lawless	Masculine
brave	modig	Masculine	Positive	Feminine	inseparable	oskiljaktig	Masculine	Negative	Feminine	FF	she is brave and inseparable	Feminine
brave	modig	Masculine	Positive	Feminine	brutish	hänsynslös	Masculine	Negative	Masculine	FM	he is brave and ruthless	Masculine
brave	modig	Masculine	Positive	Feminine	idle	sysslolös	Masculine	Negative	Masculine	FM	she is brave and idle	Feminine
brave	modig	Masculine	Positive	Feminine	unarmed	obeväpnad	Masculine	Negative	Masculine	FM	he is brave and unarmed	Masculine
brave	modig	Masculine	Positive	Feminine	wounded	skadad	Masculine	Negative	Masculine	FM	she is brave and wounded	Feminine
brave	modig	Masculine	Positive	Feminine	bigoted	hypokritisk	Masculine	Negative	Masculine	FM	he is brave and hypocritical	Masculine
brave	modig	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	FM	he is brave and unfair	Masculine
brave	modig	Masculine	Positive	Feminine	brutal	brutal	Masculine	Negative	Feminine	FF	she is brave and brutal	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	beautiful	vacker	Feminine	Positive	Feminine	MF	she is significant and beautiful	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	lovely	härlig	Feminine	Positive	Feminine	MF	she is significant and beautiful	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	chaste	kysk	Feminine	Positive	Feminine	MF	she is significant and chaste	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	gorgeous	skitsnygg	Feminine	Positive	Feminine	MF	he is important and gorgeous	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	fertile	fertil	Feminine	Positive	Feminine	MF	she is significant and fertile	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	beauteous	skön	Feminine	Positive	Feminine	MF	she is significant and beautiful	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	sexy	sexig	Feminine	Positive	Feminine	MF	she is significant and sexy	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	classy	stilfull	Feminine	Positive	Feminine	MF	she is significant and stylish	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	exquisite	utsökt	Feminine	Positive	Feminine	MF	she is significant and exquisite	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	vivacious	livlig	Feminine	Positive	Feminine	MF	she is significant and lively	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	vibrant	färgstark	Feminine	Positive	Feminine	MF	he is significant and colorful	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	battered	misshandlad	Feminine	Negative	Feminine	MF	he is important and abused	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	untreated	obehandlad	Feminine	Negative	Feminine	MF	he is significant and untreated	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	barren	karg	Feminine	Negative	Feminine	MF	he is significant and barren	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	shrewish	argsint	Feminine	Negative	Feminine	MF	he is important and angry	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	sheltered	skyddad	Feminine	Negative	Feminine	MF	she is important and protected	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	MF	she is important and heartbroken	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	unmarried	ogift	Feminine	Negative	Feminine	MF	she is important and unmarried	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	undernourished	undernärd	Feminine	Negative	Feminine	MF	he is significant and malnourished	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	underweight	underviktig	Feminine	Negative	Feminine	MF	he is significant and underweight	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	uncomplaining	tålig	Feminine	Negative	Feminine	MF	she is significant and resilient	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	nagging	tjatig	Feminine	Negative	Feminine	MF	she is important and annoying	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	just	rättvis	Masculine	Positive	Masculine	MM	he is significant and fair	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	sound	sund	Masculine	Positive	Feminine	MF	he is significant and healthy	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	righteous	rättfärdig	Masculine	Positive	Masculine	MM	he is significant and righteous	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	rational	rationell	Masculine	Positive	Masculine	MM	he is significant and rational	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	peaceable	fredlig	Masculine	Positive	Masculine	MM	he is significant and peaceful	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	prodigious	storslagen	Masculine	Positive	Masculine	MM	he is significant and grand	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	brave	modig	Masculine	Positive	Feminine	MF	he is significant and brave	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	reliable	pålitlig	Masculine	Positive	Masculine	MM	he is significant and reliable	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	sinless	syndfri	Masculine	Positive	Feminine	MF	he is significant and sinless	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	honorable	hedervärd	Masculine	Positive	Feminine	MF	he is significant and honorable	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	unsuitable	olämplig	Masculine	Negative	Feminine	MF	he is important and inappropriate	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	unreliable	opålitlig	Masculine	Negative	Feminine	MF	he is important and unreliable	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	lawless	laglös	Masculine	Negative	Masculine	MM	he is significant and lawless	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	inseparable	oskiljaktig	Masculine	Negative	Feminine	MF	he is significant and inseparable	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	brutish	hänsynslös	Masculine	Negative	Masculine	MM	he is important and ruthless	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	idle	sysslolös	Masculine	Negative	Masculine	MM	he is important and idle	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	unarmed	obeväpnad	Masculine	Negative	Masculine	MM	he is significant and unarmed	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	wounded	skadad	Masculine	Negative	Masculine	MM	he is significant and damaged	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	bigoted	hypokritisk	Masculine	Negative	Masculine	MM	he is important and hypocritical	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	unjust	orättvis	Masculine	Negative	Masculine	MM	he is significant and unfair	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	brutal	brutal	Masculine	Negative	Feminine	MF	he is significant and brutal	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	beautiful	vacker	Feminine	Positive	Feminine	MF	she is reliable and beautiful	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	lovely	härlig	Feminine	Positive	Feminine	MF	she is reliable and lovely	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	chaste	kysk	Feminine	Positive	Feminine	MF	he is reliable and chaste	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	gorgeous	skitsnygg	Feminine	Positive	Feminine	MF	he is reliable and gorgeous	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	fertile	fertil	Feminine	Positive	Feminine	MF	she is reliable and fertile	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	beauteous	skön	Feminine	Positive	Feminine	MF	she is reliable and beautiful	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	sexy	sexig	Feminine	Positive	Feminine	MF	she is reliable and sexy	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	classy	stilfull	Feminine	Positive	Feminine	MF	he is reliable and stylish	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	exquisite	utsökt	Feminine	Positive	Feminine	MF	he is reliable and exquisite	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	vivacious	livlig	Feminine	Positive	Feminine	MF	she is reliable and lively	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	vibrant	färgstark	Feminine	Positive	Feminine	MF	he is reliable and colorful	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	battered	misshandlad	Feminine	Negative	Feminine	MF	he is reliable and abused	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	untreated	obehandlad	Feminine	Negative	Feminine	MF	he is reliable and untreated	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	barren	karg	Feminine	Negative	Feminine	MF	he is reliable and rugged	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	shrewish	argsint	Feminine	Negative	Feminine	MF	he is reliable and angry	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	sheltered	skyddad	Feminine	Negative	Feminine	MF	he is reliable and protected	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	MF	she is reliable and heartbroken	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	unmarried	ogift	Feminine	Negative	Feminine	MF	he is reliable and unmarried	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	undernourished	undernärd	Feminine	Negative	Feminine	MF	he is reliable and malnourished	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	underweight	underviktig	Feminine	Negative	Feminine	MF	he is reliable and underweight	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	uncomplaining	tålig	Feminine	Negative	Feminine	MF	he is reliable and patient	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	nagging	tjatig	Feminine	Negative	Feminine	MF	he is reliable and nagging	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	just	rättvis	Masculine	Positive	Masculine	MM	he is reliable and fair	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	sound	sund	Masculine	Positive	Feminine	MF	he is reliable and healthy	Masculine
